"","Year","Region","age_bracket","Male","Female"
"7995",1992,"Europe","65-69",13755039,19901733.5
"7996",1992,"Europe","70-74",8689817,14186966.5
"7997",1992,"Europe","75-79",6088184.5,11656161.5
"7998",1992,"Europe","80-84",4082778.5,9114820.5
"7999",1992,"Europe","85-89",1625425.5,4472543
"8000",1992,"Europe","90-94",407099,1439400
"8001",1992,"Europe","95-99",57807,253844
"8002",1992,"Latin America and the Caribbean","0-4",57698136,55705758
"8003",1992,"Latin America and the Caribbean","10-14",52227163,51100307
"8004",1992,"Latin America and the Caribbean","100+",8215,14406
"8005",1992,"Latin America and the Caribbean","15-19",47639066,47200773
"8006",1992,"Latin America and the Caribbean","20-24",42426390,42670712
"8007",1992,"Latin America and the Caribbean","25-29",38303993,38958971
"8008",1992,"Latin America and the Caribbean","30-34",33505632,34272815
"8009",1992,"Latin America and the Caribbean","35-39",28273016,29032144
"8010",1992,"Latin America and the Caribbean","40-44",23319778,24007165
"8011",1992,"Latin America and the Caribbean","45-49",18679245,19112717
"8012",1992,"Latin America and the Caribbean","5-9",55451768,53847307
"8013",1992,"Latin America and the Caribbean","50-54",15377198,15858257
"8014",1992,"Latin America and the Caribbean","55-59",12603590,13593857
"8015",1992,"Latin America and the Caribbean","60-64",10320997,11682389
"8016",1992,"Latin America and the Caribbean","65-69",7865394,9212676
"8017",1992,"Latin America and the Caribbean","70-74",5339440,6540760
"8018",1992,"Latin America and the Caribbean","75-79",3329244,4410038
"8019",1992,"Latin America and the Caribbean","80-84",1757760,2549880
"8020",1992,"Latin America and the Caribbean","85-89",714116,1125394
"8021",1992,"Latin America and the Caribbean","90-94",213609,364246
"8022",1992,"Latin America and the Caribbean","95-99",44653,80607
"8023",1992,"Northern Africa and Western Asia","0-4",22562183.5,21514342
"8024",1992,"Northern Africa and Western Asia","10-14",18684055.5,17798526.5
"8025",1992,"Northern Africa and Western Asia","100+",341.5,2274
"8026",1992,"Northern Africa and Western Asia","15-19",16233907,15441349
"8027",1992,"Northern Africa and Western Asia","20-24",14363716,13576839
"8028",1992,"Northern Africa and Western Asia","25-29",12622598,12016836.5
"8029",1992,"Northern Africa and Western Asia","30-34",10862142.5,10250750
"8030",1992,"Northern Africa and Western Asia","35-39",9123915.5,8568738
"8031",1992,"Northern Africa and Western Asia","40-44",7242183.5,6840441
"8032",1992,"Northern Africa and Western Asia","45-49",5433263.5,5274355
"8033",1992,"Northern Africa and Western Asia","5-9",21029471.5,20057121
"8034",1992,"Northern Africa and Western Asia","50-54",4519248.5,4597178.5
"8035",1992,"Northern Africa and Western Asia","55-59",3897809.5,4111007
"8036",1992,"Northern Africa and Western Asia","60-64",3151986,3468243.5
"8037",1992,"Northern Africa and Western Asia","65-69",2271653,2669321
"8038",1992,"Northern Africa and Western Asia","70-74",1441009.5,1827338.5
"8039",1992,"Northern Africa and Western Asia","75-79",842074.5,1158589.5
"8040",1992,"Northern Africa and Western Asia","80-84",418858,640951
"8041",1992,"Northern Africa and Western Asia","85-89",144112.5,270014
"8042",1992,"Northern Africa and Western Asia","90-94",31188.5,80585
"8043",1992,"Northern Africa and Western Asia","95-99",3981.5,15555.5
"8044",1992,"Northern America","0-4",11231246.5,10730146
"8045",1992,"Northern America","10-14",10315034,9752587
"8046",1992,"Northern America","100+",6654,35479
"8047",1992,"Northern America","15-19",9844491,9225383.5
"8048",1992,"Northern America","20-24",11037080.5,10388014
"8049",1992,"Northern America","25-29",12095304,11547342
"8050",1992,"Northern America","30-34",12990349,12585861.5
"8051",1992,"Northern America","35-39",12075680,12008441.5
"8052",1992,"Northern America","40-44",10643207,10661574
"8053",1992,"Northern America","45-49",8795093,8866201.5
"8054",1992,"Northern America","5-9",10527537,10025924
"8055",1992,"Northern America","50-54",6669323.5,7028202
"8056",1992,"Northern America","55-59",5845018.5,6199952.5
"8057",1992,"Northern America","60-64",5546137.5,6129628
"8058",1992,"Northern America","65-69",4997299.5,6041415
"8059",1992,"Northern America","70-74",4016853,5299585.5
"8060",1992,"Northern America","75-79",2727926,4142486
"8061",1992,"Northern America","80-84",1620681,2956601.5
"8062",1992,"Northern America","85-89",728814,1692264.5
"8063",1992,"Northern America","90-94",238596,706057.5
"8064",1992,"Northern America","95-99",50590,200581.5
"8065",1992,"Oceania","0-4",1339025.5,1263370.5
"8066",1992,"Oceania","10-14",1197272.5,1112176
"8067",1992,"Oceania","100+",189.5,995
"8068",1992,"Oceania","15-19",1190235,1119015.5
"8069",1992,"Oceania","20-24",1192083.5,1151317.5
"8070",1992,"Oceania","25-29",1123517.5,1104671
"8071",1992,"Oceania","30-34",1118119.5,1100755.5
"8072",1992,"Oceania","35-39",1003536,993926
"8073",1992,"Oceania","40-44",936125,915247.5
"8074",1992,"Oceania","45-49",795980,762336
"8075",1992,"Oceania","5-9",1264668.5,1184987.5
"8076",1992,"Oceania","50-54",637980.5,611612.5
"8077",1992,"Oceania","55-59",531523.5,518857
"8078",1992,"Oceania","60-64",498630.5,496740
"8079",1992,"Oceania","65-69",433254,463613.5
"8080",1992,"Oceania","70-74",313408,376402.5
"8081",1992,"Oceania","75-79",208069.5,287543.5
"8082",1992,"Oceania","80-84",112928,188638.5
"8083",1992,"Oceania","85-89",44579.5,95936
"8084",1992,"Oceania","90-94",11656,35549
"8085",1992,"Oceania","95-99",1831.5,8009
"8086",1992,"South-Eastern Asia","0-4",29097898.5,27517588.5
"8087",1992,"South-Eastern Asia","10-14",26495044.5,25405069.5
"8088",1992,"South-Eastern Asia","100+",396.5,1136.5
"8089",1992,"South-Eastern Asia","15-19",24324087,23610910
"8090",1992,"South-Eastern Asia","20-24",22388188,22006454
"8091",1992,"South-Eastern Asia","25-29",20211003.5,20084120
"8092",1992,"South-Eastern Asia","30-34",17419631.5,17489982
"8093",1992,"South-Eastern Asia","35-39",14041600,14326015.5
"8094",1992,"South-Eastern Asia","40-44",10673506,11136943.5
"8095",1992,"South-Eastern Asia","45-49",8313296,9014171
"8096",1992,"South-Eastern Asia","5-9",28259664,26894862.5
"8097",1992,"South-Eastern Asia","50-54",7351929,8109504.5
"8098",1992,"South-Eastern Asia","55-59",6326078.5,7123894
"8099",1992,"South-Eastern Asia","60-64",4991526,5757145.5
"8100",1992,"South-Eastern Asia","65-69",3609596,4279964
"8101",1992,"South-Eastern Asia","70-74",2374416,3003019
"8102",1992,"South-Eastern Asia","75-79",1421792.5,1942848.5
"8103",1992,"South-Eastern Asia","80-84",683850.5,1029577
"8104",1992,"South-Eastern Asia","85-89",230102,395302
"8105",1992,"South-Eastern Asia","90-94",49334,100396
"8106",1992,"South-Eastern Asia","95-99",5762.5,14702
"8107",1992,"Sub-Saharan Africa","0-4",47772979.5,46937483.5
"8108",1992,"Sub-Saharan Africa","10-14",33260783,32923021.5
"8109",1992,"Sub-Saharan Africa","100+",640.5,1123
"8110",1992,"Sub-Saharan Africa","15-19",27793796,27709043
"8111",1992,"Sub-Saharan Africa","20-24",23145197.5,23332146
"8112",1992,"Sub-Saharan Africa","25-29",19041271.5,19490007
"8113",1992,"Sub-Saharan Africa","30-34",15691222,16279550.5
"8114",1992,"Sub-Saharan Africa","35-39",12770046.5,13369659.5
"8115",1992,"Sub-Saharan Africa","40-44",10459764.5,10909931.5
"8116",1992,"Sub-Saharan Africa","45-49",8702665,9091436.5
"8117",1992,"Sub-Saharan Africa","5-9",39342428.5,38848063.5
"8118",1992,"Sub-Saharan Africa","50-54",7015051,7552936
"8119",1992,"Sub-Saharan Africa","55-59",5616014,6220316.5
"8120",1992,"Sub-Saharan Africa","60-64",4390545,4986931.5
"8121",1992,"Sub-Saharan Africa","65-69",3175177.5,3705949.5
"8122",1992,"Sub-Saharan Africa","70-74",2118639.5,2568164
"8123",1992,"Sub-Saharan Africa","75-79",1209249.5,1539319.5
"8124",1992,"Sub-Saharan Africa","80-84",534756,739461
"8125",1992,"Sub-Saharan Africa","85-89",166839.5,264353.5
"8126",1992,"Sub-Saharan Africa","90-94",36182,66536.5
"8127",1992,"Sub-Saharan Africa","95-99",5551,10728
"8128",1993,"Central and Southern Asia","0-4",98425926.5,92089455.5
"8129",1993,"Central and Southern Asia","10-14",80838927.5,75465041
"8130",1993,"Central and Southern Asia","100+",1965.5,4011
"8131",1993,"Central and Southern Asia","15-19",69874482.5,65450167
"8132",1993,"Central and Southern Asia","20-24",60926445.5,57381218.5
"8133",1993,"Central and Southern Asia","25-29",54082712.5,50790793.5
"8134",1993,"Central and Southern Asia","30-34",48498150,45157603.5
"8135",1993,"Central and Southern Asia","35-39",42116610.5,38855172
"8136",1993,"Central and Southern Asia","40-44",34211046,31532583.5
"8137",1993,"Central and Southern Asia","45-49",26014023,24533586
"8138",1993,"Central and Southern Asia","5-9",91068279.5,85145607.5
"8139",1993,"Central and Southern Asia","50-54",22104187,21233918.5
"8140",1993,"Central and Southern Asia","55-59",18827240,18546942
"8141",1993,"Central and Southern Asia","60-64",15040302,14920892
"8142",1993,"Central and Southern Asia","65-69",11148240.5,11284508.5
"8143",1993,"Central and Southern Asia","70-74",7302357.5,7802005
"8144",1993,"Central and Southern Asia","75-79",4172695,4813698.5
"8145",1993,"Central and Southern Asia","80-84",1961404.5,2510094.5
"8146",1993,"Central and Southern Asia","85-89",685959,974898
"8147",1993,"Central and Southern Asia","90-94",156989.5,253687
"8148",1993,"Central and Southern Asia","95-99",22988.5,43044
"8149",1993,"Eastern Asia","0-4",68740188,61836068.5
"8150",1993,"Eastern Asia","10-14",61483493.5,57738242
"8151",1993,"Eastern Asia","100+",1062,6765.5
"8152",1993,"Eastern Asia","15-19",62731835.5,59333663
"8153",1993,"Eastern Asia","20-24",76962644,73301172
"8154",1993,"Eastern Asia","25-29",72461968,69431025
"8155",1993,"Eastern Asia","30-34",51656502,49700235.5
"8156",1993,"Eastern Asia","35-39",54800491,53106746
"8157",1993,"Eastern Asia","40-44",47713383,46540427.5
"8158",1993,"Eastern Asia","45-49",35475065.5,33513685.5
"8159",1993,"Eastern Asia","5-9",68616081.5,63350496.5
"8160",1993,"Eastern Asia","50-54",30366205.5,28516358
"8161",1993,"Eastern Asia","55-59",27752739.5,26758900
"8162",1993,"Eastern Asia","60-64",22722478,23042216
"8163",1993,"Eastern Asia","65-69",17133583,18789232
"8164",1993,"Eastern Asia","70-74",11278842,14200290.5
"8165",1993,"Eastern Asia","75-79",6724700.5,9761464
"8166",1993,"Eastern Asia","80-84",3179551,5626818.5
"8167",1993,"Eastern Asia","85-89",1015411,2459320
"8168",1993,"Eastern Asia","90-94",203757.5,694712.5
"8169",1993,"Eastern Asia","95-99",17627,96194.5
"8170",1993,"Europe","0-4",22874157,21800684
"8171",1993,"Europe","10-14",25501066,24507654
"8172",1993,"Europe","100+",4755,23149.5
"8173",1993,"Europe","15-19",25762975,24843175.5
"8174",1993,"Europe","20-24",26776282,25830616
"8175",1993,"Europe","25-29",27648929,27024665
"8176",1993,"Europe","30-34",28823995.5,28395272.5
"8177",1993,"Europe","35-39",27606535.5,27638881
"8178",1993,"Europe","40-44",25924235.5,26277312.5
"8179",1993,"Europe","45-49",20689160.5,21206571
"8180",1993,"Europe","5-9",25327144.5,24296142
"8181",1993,"Europe","50-54",20341119,21719381.5
"8182",1993,"Europe","55-59",19437599,21512551
"8183",1993,"Europe","60-64",17641939.5,20924913
"8184",1993,"Europe","65-69",14302402.5,20131112.5
"8185",1993,"Europe","70-74",9413692.5,15419673
"8186",1993,"Europe","75-79",5612372,10714401.5
"8187",1993,"Europe","80-84",4166612.5,9312148.5
"8188",1993,"Europe","85-89",1683142.5,4616182
"8189",1993,"Europe","90-94",429090.5,1516817
"8190",1993,"Europe","95-99",60203,267200.5
"8191",1993,"Latin America and the Caribbean","0-4",57808981,55790451
"8192",1993,"Latin America and the Caribbean","10-14",52846772,51729359
"8193",1993,"Latin America and the Caribbean","100+",7511,13214
"8194",1993,"Latin America and the Caribbean","15-19",48306782,47836472
"8195",1993,"Latin America and the Caribbean","20-24",43144772,43367783
"8196",1993,"Latin America and the Caribbean","25-29",38843454,39508743
"8197",1993,"Latin America and the Caribbean","30-34",34422472,35231679
"8198",1993,"Latin America and the Caribbean","35-39",29145600,29951039
"8199",1993,"Latin America and the Caribbean","40-44",24174873,24923055
"8200",1993,"Latin America and the Caribbean","45-49",19329709,19874508
"8201",1993,"Latin America and the Caribbean","5-9",55790497,54133097
"8202",1993,"Latin America and the Caribbean","50-54",15815704,16293884
"8203",1993,"Latin America and the Caribbean","55-59",12919875,13864251
"8204",1993,"Latin America and the Caribbean","60-64",10538140,11924081
"8205",1993,"Latin America and the Caribbean","65-69",8113683,9545524
"8206",1993,"Latin America and the Caribbean","70-74",5540008,6809783
"8207",1993,"Latin America and the Caribbean","75-79",3415567,4535297
"8208",1993,"Latin America and the Caribbean","80-84",1818304,2660342
"8209",1993,"Latin America and the Caribbean","85-89",739953,1176141
"8210",1993,"Latin America and the Caribbean","90-94",222604,381997
"8211",1993,"Latin America and the Caribbean","95-99",46157,83172
"8212",1993,"Northern Africa and Western Asia","0-4",22705635.5,21618194.5
"8213",1993,"Northern Africa and Western Asia","10-14",19211248.5,18280525.5
"8214",1993,"Northern Africa and Western Asia","100+",336.5,2273
"8215",1993,"Northern Africa and Western Asia","15-19",16618749.5,15840188.5
"8216",1993,"Northern Africa and Western Asia","20-24",14715804.5,13924496
"8217",1993,"Northern Africa and Western Asia","25-29",12935730.5,12288821.5
"8218",1993,"Northern Africa and Western Asia","30-34",11232506,10607933
"8219",1993,"Northern Africa and Western Asia","35-39",9451584,8859827.5
"8220",1993,"Northern Africa and Western Asia","40-44",7574471,7144439
"8221",1993,"Northern Africa and Western Asia","45-49",5718890,5525679
"8222",1993,"Northern Africa and Western Asia","5-9",21381472,20385780
"8223",1993,"Northern Africa and Western Asia","50-54",4562727,4616417.5
"8224",1993,"Northern Africa and Western Asia","55-59",3977342.5,4196145
"8225",1993,"Northern Africa and Western Asia","60-64",3231255.5,3552798.5
"8226",1993,"Northern Africa and Western Asia","65-69",2368601.5,2773393
"8227",1993,"Northern Africa and Western Asia","70-74",1506536.5,1905572
"8228",1993,"Northern Africa and Western Asia","75-79",865435,1190970
"8229",1993,"Northern Africa and Western Asia","80-84",428914,658009.5
"8230",1993,"Northern Africa and Western Asia","85-89",148543.5,277569
"8231",1993,"Northern Africa and Western Asia","90-94",32493.5,83916.5
"8232",1993,"Northern Africa and Western Asia","95-99",4132.5,16115
"8233",1993,"Northern America","0-4",11310750.5,10798460
"8234",1993,"Northern America","10-14",10544282.5,9960915
"8235",1993,"Northern America","100+",6701,36938.5
"8236",1993,"Northern America","15-19",10006060.5,9364223
"8237",1993,"Northern America","20-24",10961390,10298241
"8238",1993,"Northern America","25-29",11817247.5,11257561
"8239",1993,"Northern America","30-34",13028854.5,12578003.5
"8240",1993,"Northern America","35-39",12350154.5,12249791
"8241",1993,"Northern America","40-44",10824996.5,10841308
"8242",1993,"Northern America","45-49",9214891,9282924
"8243",1993,"Northern America","5-9",10668400,10151430.5
"8244",1993,"Northern America","50-54",6998751,7364656.5
"8245",1993,"Northern America","55-59",5927971.5,6260593
"8246",1993,"Northern America","60-64",5503754,6052727.5
"8247",1993,"Northern America","65-69",5005889.5,5998664.5
"8248",1993,"Northern America","70-74",4097817,5386999.5
"8249",1993,"Northern America","75-79",2791629.5,4200382
"8250",1993,"Northern America","80-84",1670086.5,3019128
"8251",1993,"Northern America","85-89",757471,1754393
"8252",1993,"Northern America","90-94",247519,734954
"8253",1993,"Northern America","95-99",51586,206364
"8254",1993,"Oceania","0-4",1354355,1276506.5
"8255",1993,"Oceania","10-14",1215339.5,1130471.5
"8256",1993,"Oceania","100+",195.5,1068.5
"8257",1993,"Oceania","15-19",1180939.5,1109803
"8258",1993,"Oceania","20-24",1206620,1166112.5
"8259",1993,"Oceania","25-29",1120736,1104982.5
"8260",1993,"Oceania","30-34",1136806,1120798.5
"8261",1993,"Oceania","35-39",1026875,1016436.5
"8262",1993,"Oceania","40-44",943010.5,927782.5
"8263",1993,"Oceania","45-49",837710.5,803314.5
"8264",1993,"Oceania","5-9",1280075.5,1200645
"8265",1993,"Oceania","50-54",655663.5,628290.5
"8266",1993,"Oceania","55-59",543368,531130
"8267",1993,"Oceania","60-64",495356.5,493056
"8268",1993,"Oceania","65-69",439645.5,465974
"8269",1993,"Oceania","70-74",327923,390696
"8270",1993,"Oceania","75-79",209929.5,288945.5
"8271",1993,"Oceania","80-84",118528,196792.5
"8272",1993,"Oceania","85-89",47239.5,100867.5
"8273",1993,"Oceania","90-94",12510,37149.5
"8274",1993,"Oceania","95-99",1925,8470.5
"8275",1993,"South-Eastern Asia","0-4",29236842,27631599.5
"8276",1993,"South-Eastern Asia","10-14",26964681,25814684
"8277",1993,"South-Eastern Asia","100+",401,1209.5
"8278",1993,"South-Eastern Asia","15-19",24581318,23831253.5
"8279",1993,"South-Eastern Asia","20-24",22748491,22363247
"8280",1993,"South-Eastern Asia","25-29",20592469.5,20464737.5
"8281",1993,"South-Eastern Asia","30-34",17992821,18049154.5
"8282",1993,"South-Eastern Asia","35-39",14727036,14983405.5
"8283",1993,"South-Eastern Asia","40-44",11293603.5,11721540
"8284",1993,"South-Eastern Asia","45-49",8564962,9254372.5
"8285",1993,"South-Eastern Asia","5-9",28299121,26924904
"8286",1993,"South-Eastern Asia","50-54",7436182,8212819.5
"8287",1993,"South-Eastern Asia","55-59",6463172,7277634.5
"8288",1993,"South-Eastern Asia","60-64",5156087,5968958.5
"8289",1993,"South-Eastern Asia","65-69",3740957,4448585
"8290",1993,"South-Eastern Asia","70-74",2456149.5,3104663.5
"8291",1993,"South-Eastern Asia","75-79",1453885.5,1992355.5
"8292",1993,"South-Eastern Asia","80-84",710949.5,1072295
"8293",1993,"South-Eastern Asia","85-89",240008,414416
