"","Region","Year","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+","Gender"
"751","Sub-Saharan Africa","1960","19470.083","14928.973","12604.831","10908.3495","9508.9365","8329.62","7176.112","6089.812","5134.582","4271.81","3533.5655","2874.1765","2272.931","1662.196","1101.834","636.718","291.389","98.172","20.721","2.487","0.1625","Female"
"752","Sub-Saharan Africa","1961","20023.816","15359.2105","12880.3545","11192.467","9710.168","8502.1205","7338.27","6223.384","5249.8925","4370.099","3612.0855","2936.929","2323.0015","1703.7625","1124.723","649.4715","297.9595","100.7055","21.703","2.6655","0.18","Female"
"753","Sub-Saharan Africa","1962","20605.759","15793.7015","13184.0525","11480.89","9924.3435","8683.707","7499.288","6359.4245","5364.6945","4472.478","3693.119","3003.516","2373.9425","1747.7405","1150.992","663.333","305.797","103.463","22.8035","2.8405","0.1995","Female"
"754","Sub-Saharan Africa","1963","21200.6905","16247.0265","13540.9815","11746.2215","10151.19","8871.023","7662.45","6501.1995","5480.9355","4577.881","3776.6635","3072.629","2425.4985","1792.723","1179.267","677.2265","313.8535","106.095","23.792","2.9875","0.217","Female"
"755","Sub-Saharan Africa","1964","21805.428","16725.219","13938.6045","11999.584","10403.698","9063.5335","7828.1475","6649.506","5600.574","4686.4405","3864.018","3144.476","2479.238","1837.835","1209.544","691.806","321.942","108.7665","24.6825","3.159","0.237","Female"
"756","Sub-Saharan Africa","1965","22425.1955","17227.2035","14350.789","12262.9665","10681.308","9262.6485","7995.883","6803.835","5725.326","4797.6965","3955.6455","3218.95","2536.0095","1882.746","1241.6705","707.253","329.877","111.574","25.4955","3.3395","0.2585","Female"
"757","Sub-Saharan Africa","1966","23049.548","17756.94","14773.997","12540.414","10969.962","9467.3575","8168.5525","6962.092","5855.646","4910.6355","4051.3205","3294.7535","2595.0695","1927.2845","1275.073","723.5285","337.5525","114.5165","26.2245","3.501","0.2725","Female"
"758","Sub-Saharan Africa","1967","23686.7595","18314.705","15208.582","12847.4095","11258.018","9680.0105","8350.3665","7123.798","5991.54","5024.6005","4151.091","3372.1585","2656.5475","1971.9685","1309.52","741.0395","345.123","117.654","26.9425","3.671","0.2865","Female"
"759","Sub-Saharan Africa","1968","24355.4955","18885.1135","15661.7975","13209.0665","11527.0855","9906.645","8536.959","7287.0125","6132.9255","5140.135","4254.6045","3453.14","2721.732","2018.28","1345.528","760.343","353.0325","121.0495","27.694","3.844","0.3015","Female"
"760","Sub-Saharan Africa","1969","25050.873","19461.2665","16136.686","13608.5565","11780.47","10151.5855","8721.827","7447.791","6278.3345","5257.8885","4360.47","3537.4445","2789.85","2066.64","1381.928","781.165","361.3055","124.489","28.452","3.973","0.313","Female"
"761","Sub-Saharan Africa","1970","25773.919","20055.226","16637.516","14015.9565","12033.2235","10413.209","8909.6775","7609.315","6429.5605","5381.227","4469.319","3625.6195","2860.18","2117.3255","1417.71","802.8195","369.565","127.645","29.1595","4.054","0.322","Female"
"762","Sub-Saharan Africa","1971","26522.81","20669.0845","17171.465","14426.809","12284.274","10674.374","9098.4475","7774.3195","6585.055","5511.0075","4580.4355","3717.5645","2931.4265","2169.4635","1452.694","824.7055","377.4705","130.266","29.7155","4.061","0.322","Female"
"763","Sub-Saharan Africa","1972","27286.851","21297.6305","17730.7135","14847.3575","12557.6155","10924.521","9284.668","7939.686","6737.907","5642.8265","4690.724","3812.019","3003.0425","2223.1165","1487.3765","847.3405","385.8105","132.6685","30.222","4.0465","0.3185","Female"
"764","Sub-Saharan Africa","1973","28074.2575","21951.737","18301.1395","15297.9425","12897.3995","11162.8195","9486.1945","8109.8805","6890.923","5778.682","4802.1675","3910.0555","3077.764","2280.287","1523.8235","871.944","395.7825","135.4895","30.94","4.102","0.323","Female"
"765","Sub-Saharan Africa","1974","28891.7585","22638.332","18879.39","15781.5415","13292.6265","11403.538","9718.035","8287.212","7046.188","5919.9835","4916.441","4010.9815","3155.7335","2340.3205","1562.547","897.679","407.24","138.6835","31.796","4.1855","0.3275","Female"
"766","Sub-Saharan Africa","1975","29745.888","23351.5425","19467.312","16287.0105","13705.852","11657.2615","9972.3875","8467.902","7199.7315","6063.4615","5033.1695","4113.3465","3236.7715","2402.028","1603.2675","923.7345","419.891","142.1165","32.6365","4.2725","0.331","Female"
"767","Sub-Saharan Africa","1976","30647.417","24084.3655","20066.9405","16814.391","14125.552","11920.712","10232.5625","8648.979","7353.4265","6206.9285","5152.4765","4216.134","3321.1345","2464.9945","1646.2735","950.2995","433.7345","145.9515","33.4835","4.339","0.3365","Female"
"768","Sub-Saharan Africa","1977","31570.76","24818.0955","20669.18","17362.7715","14560.0885","12212.1","10484.625","8826.581","7504.91","6344.3165","5271.1515","4317.4275","3408.4115","2528.746","1691.59","977.9055","449.138","150.668","34.576","4.4835","0.337","Female"
"769","Sub-Saharan Africa","1978","32546.3635","25584.8125","21306.7735","17944.983","15049.6555","12583.097","10732.2555","9023.3005","7663.783","6483.623","5396.597","4423.9075","3503.701","2597.8845","1741.297","1008.282","466.9495","156.9815","36.3595","4.9245","0.365","Female"
"770","Sub-Saharan Africa","1979","33572.331","26395.0155","21988.605","18540.0425","15574.5925","13010.991","10983.244","9249.587","7830.7315","6626.3855","5528.5015","4533.5935","3602.455","2672.296","1794.5455","1040.883","486.106","164.4955","38.5685","5.4905","0.426","Female"
"771","Sub-Saharan Africa","1980","34565.8575","27193.588","22673.504","19107.047","16082.126","13437.5415","11241.714","9498.7955","8006.827","6770.905","5658.421","4636.1995","3690.1235","2745.002","1845.631","1071.529","503.444","171.543","40.4325","5.9565","0.489","Female"
"772","Sub-Saharan Africa","1981","35595.7175","28038.135","23394.853","19696.087","16609.0625","13871.0685","11523.1705","9768.904","8201.5435","6932.8945","5799.0675","4748.715","3784.204","2822.235","1898.199","1102.459","519.829","178.3365","42.083","6.3125","0.544","Female"
